,10324,TCI Chemicals,Materials Innovation Factory,3010-82-0,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,Terephthalamide,,,,Qiang Zhu (qzhu),,,,T0013,,98%,25g,25,g,25g,25,25,g,,,,,,,,,,,,164.1640015
,10315,TCI America,Materials Innovation Factory,7567-63-7,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,"1,3,5-Triethynylbenzene",,,,Qiang Zhu (qzhu),,,,T2760,,,5g,5,g,5g,5,5,g,,,,,,,,,,0,,150.1799927
,9688,Sigma-Aldrich,Materials Innovation Factory,6108-17-4,,05/02/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Cupboard 7,Cupboard 7,,Lithium acetate dihydrate,,,,Alex James (amjames),,,,L6883-250G,,,250g,250,g,250g,250,250,g,,,Solid,ROOM,,,,,,0,,102.0149994
,10219,Sigma-Aldrich,Materials Innovation Factory,214360-73-3,,19/10/2021,,Cooper Group,"Skin corrosion/irritation (Category 2);Serious eye damage/eye irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H315;H319;H335,GHS_07,Synthetic Laboratory,FC26 (White cupboard),FC26 (White cupboard),SHBM2095,4-Aminophenylboronic acid pinacol ester,,,,Jing Yang (jingy),,,P261;P264;P271;P280;P302 + P352;P304 + P340;P305 + P351 + P338;P312;P321;P332 + P313;P337 + P313;P362;P403 + P233;P405;P501,518751,,97%,5 g,5,g,5 g,5,5,g,Warning,,Solid,,,,,,,0,,219.0930023
,10319,Alfa Aesar,Materials Innovation Factory,1314-62-1,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,Y14A02,"Vanadium(V) oxide, 99.2%",,,non-fused form,Qiang Zhu (qzhu),III,,,11093,,,25g,25,g,25g,25,25,g,,,Solid,ROOM,,,6.1,,,2862,,181.8789978
,10314,Fluorochem,Materials Innovation Factory,603-35-0,,19/10/2021,,Cooper Group,"Specific target organ toxicity - repeated exposure (Category 2);Acute toxicity, Oral (Category 4)",,H302;H317;H373,GHS_07;GHS_08,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,Triphenylphosphine,Flammability: 0; Health: 2; Instability/reactivity: 0,,,Qiang Zhu (qzhu),,,P260;P280;P301 + P312;P302 + P352;P501,037818,,,100g,100,g,100g,100,100,g,Warning,,Solid,ROOM,,,,,,0,,262.2919922
,10098,Sigma-Aldrich,Materials Innovation Factory,1313-84-4,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 1);Skin corrosion/irritation (Category 1B);Acute toxicity, Oral (Category 4);Acute toxicity, Dermal (Category 3);Eye irritation (Category 1)",,H302;H311;H314;H410,GHS_05;GHS_06;GHS_09,Synthetic Laboratory,Fridge 3,Fridge 3,,Sodium sulfide nonahydrate,,,with not less than 30% water,Yue Wu (ywu),II,,P260;P264;P270;P273;P280;P301 + P330 + P331;P303 + P361 + P353;P310;P330;P361 + P364;P391;P405;P501,431648,,,50g,50,g,50g,50,50,g,Danger,,Solid,FRIDGE,,,8,,,1849,,240.18
,10320,Sigma-Aldrich,Materials Innovation Factory,1314-35-8,,19/10/2021,,Cooper Group,Not hazardous,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,Tungsten(VI) oxide,,,,Qiang Zhu (qzhu),,,,550086,,,25 g,25,g,25 g,25,25,g,,,Solid,ROOM,,,,,,0,,231.8370056
,10226,Sigma-Aldrich,Materials Innovation Factory,60532-63-0,,19/10/2021,,Cooper Group,"Acute toxicity, Oral (Category 4)",,H302;H319,GHS_07,Synthetic Laboratory,FC26 (White cupboard),FC26 (White cupboard),MKCM3628,Tetrakis(4-aminophenyl)methane,,,,Jing Yang (jingy),,,P305 + P351 + P338;P330,796816,,90%,1 g,1,g,1 g,1,1,g,Warning,,Solid,,,,,,,,,380.4949951
,10102,Sigma-Aldrich,Materials Innovation Factory,7719-09-7,,19/10/2021,,Cooper Group,"Skin corrosion/irritation (Category 1);Acute toxicity, Oral (Category 4);Acute toxicity, Inhalation (Category 3);Specific target organ toxicity - single exposure (Category 3, H335)",EUH014;EUH029,H302;H314;H331;H335,GHS_05;GHS_06,Synthetic Laboratory,Fridge 3,Fridge 3,,Thionyl chloride,,,,Megan O'Shaughnessy (moshaughnessy),I,,,230464,,,100ml,100,ml,100ml,100,100,ml,Danger,,,,,,8,,,1836,,118.9720001
,10329,Fluorochem,Materials Innovation Factory,269410-08-4,,19/10/2021,,Cooper Group,"Skin corrosion/irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H315;H319;H335,GHS_07,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,"4-(4,4,5,5-Tetramethyl-1,3,2- dioxaborolan-2-yl)-1H-pyrazole",,,,Qiang Zhu (qzhu),,,P260;P280;P302 + P352;P304 + P340;P351,010845,,,5 g,5,g,5 g,5,5,g,Warning,,Solid,,,,,,,,,194.0429993
,10225,ABCR,Materials Innovation Factory,25360-32-1,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,FC26 (White cupboard),FC26 (White cupboard),1250688,"Carbonyl(dihydrido)tris(triphenylphosphine)ruthenium(II), 99%; .",,,,Jing Yang (jingy),,,,AB113075,,,250 mg,250,mg,250 mg,0.25,0.25,g,,,,,,,,,,,,
,10371,Sigma-Aldrich,Materials Innovation Factory,7553-56-2,,19/10/2021,,Cooper Group,"Specific target organ toxicity - repeated exposure (Category 1);Hazardous to the aquatic environment, short-term (acute), (Category 1);Acute toxicity, Dermal (Category 4);Skin corrosion/irritation (Category 2);Serious eye damage/eye irritation (Category 2);Acute toxicity, Inhalation (Category 4);Specific target organ toxicity - single exposure (Category 3, H335)",,H312;H315;H319;H332;H335;H372;H400,GHS_07;GHS_08;GHS_09,Synthetic Laboratory,Box 6,Cupboard 7 > Box 6,,Iodine,,,,Donglin He (dhe),III,,P273;P280;P305 + P351 + P338;P312;P314,207772,,,100G,100,g,100G,100,100,g,Danger,,Solid,ROOM,,,8,6.1,,3495,,253.81
,10327,Fluorochem,Materials Innovation Factory,128055-74-3,,19/10/2021,,Cooper Group,,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,FCB013125,"2,2',7,7'-Tetrabromo-9,9'-spirobifluorene",,,,Qiang Zhu (qzhu),,,,076498,,,5 g,5,g,5 g,5,5,g,,,,,,,,,,0,,631.9869995
,9684,Sigma-Aldrich,Materials Innovation Factory,12148-71-9,,18/02/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Fridge 2 > Box 1,,"(1,5-Cyclooctadiene)(methoxy)iridium(I) dimer",,,,Haofan Yang (hyang),,,,685062,,,250 mg ,250,mg,250 mg ,0.25,0.25,g,,,,ROOM,,,,,,,,
,10326,Sigma-Aldrich,Materials Innovation Factory,636-28-2,,19/10/2021,,Cooper Group,"Skin corrosion/irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H315;H319;H335,GHS_07,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,WXBC062,"1,2,4,5-Tetrabromobenzene",,,,Qiang Zhu (qzhu),,,P261;P264;P271;P280;P312;P332 + P313;P337 + P313;P403 + P233;P501,278343,,,25 g,25,g,25 g,25,25,g,Warning,,Solid,ROOM,,,,,,0,,393.697998
,10099,Sigma-Aldrich,Materials Innovation Factory,1313-84-4,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 1);Skin corrosion/irritation (Category 1B);Acute toxicity, Oral (Category 4);Acute toxicity, Dermal (Category 3);Eye irritation (Category 1)",,H302;H311;H314;H410,GHS_05;GHS_06;GHS_09,Synthetic Laboratory,Fridge 3,Fridge 3,,Sodium sulfide nonahydrate,,,with not less than 30% water,Yue Wu (ywu),II,,P260;P264;P270;P273;P280;P301 + P312 + P330;P301 + P330 + P331;P303 + P361 + P353;P304 + P340 + P310;P305 + PP351 + PP338 + P;P310;P362;P391;P405;P501,208043,,,50g,50,g,50g,50,50,g,Danger,,Solid,FRIDGE,,,8,,,1849,,240.18
,10318,Aldrich,Materials Innovation Factory,26076-46-0,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,"2,5-Thiophenediylbisboronic acid",,,,Qiang Zhu (qzhu),,,,470317,,,5 g,5,g,5 g,5,5,g,,,,,,,,,,0,,171.779007
,10325,TCI America,Materials Innovation Factory,7511-49-1,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,8Tl5H-PG,"1,3,5-Tris(4-bromophenyl)benzene",,,,Xinxin Lin (xinxin.lin),,,,T2644,,,5g,5,g,5g,5,5,g,,,,,,,,,,0,,543.0960083
,9668,Fisher Scientific,Materials Innovation Factory,7722-84-1,,04/02/2021,,Cooper Group,"Skin corrosion/irritation (Category 1B);Oxidising liquids (Category 2);Acute toxicity, Oral (Category 4);Serious eye damage/eye irritation (Category 1);Acute toxicity, Inhalation (Category 4);Specific target organ toxicity - single exposure (Category 3, H335)",,H272;H302;H314;H332;H335,GHS_03;GHS_05;GHS_07,Chromatography Laboratory,default,default,,Hydrogen peroxide 200 volumes 60% w/v,,,with not less than 20% but not more than 60% hydrogen peroxide (stabilized as necessary),Liang Luo (liang92),II,,P210;P280;P301 + P330 + P331;P303 + P361 + P353;P305 + P351 + P338;P310,H/1860/15,,,1 L ,1,l,1 L ,1000,1000,ml,Danger,,Liquid,FRIDGE,fridge 1,,5.1,,,2014,,34.01399994
,10103,Fluorochem,Materials Innovation Factory,1493-13-6,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,Trifluoromethanesulfonic acid,,,,Megan O'Shaughnessy (moshaughnessy),I,,,003328,,,100g,100,g,100g,100,100,g,,,,ROOM,,,,,,3265,,150.0769958
,9691,Sigma-Aldrich,Materials Innovation Factory,127-19-5,,18/02/2021,,Cooper Group,"Reproductive toxicity (Category 1B, H360D);Acute toxicity, Dermal (Category 4);Serious eye damage/eye irritation (Category 2);Acute toxicity, Inhalation (Category 4)",,H312;H319;H332;H360D,GHS_07;GHS_08,Synthetic Laboratory,FC16 (White cupboard),FC16 (White cupboard),,"N,N-Dimethylacetamide",,,,Liang Luo (liang92),,,P201;P280;P302 + P352 + P312;P304 + P340 + P312;P305 + P351 + P338;P308 + P313,271012,,99.8%,100 ml,100,ml,100ml,100,100,ml,Danger,,Liquid,ROOM,,,,,,0,,87.12200165
,10110,Fluorochem,Materials Innovation Factory,1493-13-6,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,Trifluoromethanesulfonic acid,,,,Megan O'Shaughnessy (moshaughnessy),I,,,003328,,,25g,25,g,25g,25,25,g,,,,ROOM,,,,,,3265,,150.0769958
,10322,US Research Nanomaterial,Materials Innovation Factory,1314-35-8,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,WO3,,,,Qiang Zhu (qzhu),,,,Us3540,,99.95%,5 g,5,g,5 g,5,5,g,,,Solid,ROOM,,,,,,0,,231.8370056
,10323,US Research Nanomaterial,Materials Innovation Factory,1314-35-8,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 10 > Box 1,,WO3,,,,Qiang Zhu (qzhu),,,,Us3540,,99.95%,5 g,5,g,5 g,5,5,g,,,Solid,ROOM,,,,,,0,,231.8370056
,10104,Fluorochem,Materials Innovation Factory,1493-13-6,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Fridge 3 > Box 1,,Trifluoromethanesulfonic acid,,,,Megan O'Shaughnessy (moshaughnessy),I,,,003328,,,25g,25,g,25g,25,25,g,,,,ROOM,,,,,,3265,,150.0769958
,10105,Fluorochem,Materials Innovation Factory,1493-13-6,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,Trifluoromethanesulfonic acid,,,,Megan O'Shaughnessy (moshaughnessy),I,,,003328,,,25g,25,g,25g,25,25,g,,,,ROOM,,,,,,3265,,150.0769958
,10112,Sigma-Aldrich,Materials Innovation Factory,403982-64-9,,19/10/2021,,Cooper Group,Skin corrosion/irritation (Category 1B);Eye irritation (Category 1),,H314,GHS_05,Synthetic Laboratory,Fridge 3,Fridge 3,,Spermine dihydrate,,,,Alex James (amjames),II,,P260;P264;P280;P301 + P330 + P331;P303 + P361 + P353;P304 + P340;P305 + P351 + P338;P310;P321;P363;P405;P501,85588,,,5g,5,g,5g,5,5,g,Danger,,Solid,,,,8,,,3259,,238.37
,10117,Fluorochem,Materials Innovation Factory,1461-23-0,,19/10/2021,,Cooper Group,Skin corrosion/irritation (Category 1B),,H314,GHS_05,Synthetic Laboratory,Box 1,Fridge 3 > Box 1,,tri-n-Butylbromotin,,,,Yue Wu (ywu),II,,P280;P304 + P340;P330;P351;P361;P501,SNT8076,,,5g,5,g,5g,5,5,g,Danger,,Liquid,,,,8,,,1760,,369.9630127
,10123,TCI America,Materials Innovation Factory,,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 2);Acute toxicity, Oral (Category 3);Hazardous to the aquatic environment, short-term (acute), (Category 2)",,H301;H411,GHS_06;GHS_09,Synthetic Laboratory,Fridge 3,Fridge 3,,"Titanium(IV) Chloride (14% in Dichloromethane, ca. 1.0mol/L)",,,,Yue Wu (ywu),II,,,T2052,,,100ml,100,ml,100 ml,100,100,ml,Danger,,Liquid,,,,6.1,,,3289,,189.67
,10113,TCI Chemicals,Materials Innovation Factory,358-23-6,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,Trifluoromethanesulfonic Anhydride,,,,Yue Wu (ywu),,,,T1100,,,10 g,10,g,10 g,10,10,g,,,Liquid,ROOM,,,,,,3265,,282.1390076
,8742,Alfa Aesar,Materials Innovation Factory,781-43-1,,19/10/2021,,Cooper Group,Germ cell mutagenicity (Category 2);Carcinogenicity (Category 2),,H341;H351,GHS_08,Synthetic Laboratory,Box 2,Cupboard 4 > Box 2,,"Alfa Aesar�9,10-Dimethylanthracene, 99%",,,,Xue Wang (xwang),,,P201;P202;P281;P308 + P313;P405;P501,B22458,,97%,1g,1,g,1g,1,1,g,Warning,,Solid,ROOM,,,,,,0,,206.2879944
,9694,Sigma-Aldrich,Materials Innovation Factory,1313-84-4,,19/03/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 1);Skin corrosion/irritation (Category 1B);Acute toxicity, Oral (Category 4);Acute toxicity, Dermal (Category 3);Eye irritation (Category 1)",,H302;H311;H314;H410,GHS_05;GHS_06;GHS_09,Synthetic Laboratory,Fridge 3,Fridge 3,,Sodium sulfide nonahydrate,,,with not less than 30% water,Liang Luo (liang92),II,,P260;P264;P270;P273;P280;P301 + P312 + P330;P301 + P330 + P331;P303 + P361 + P353;P304 + P340 + P310;P305 + PP351 + PP338 + P;P310;P362;P391;P405;P501,208043,,,50g,50,g,50g,50,50,g,Danger,,Solid,FRIDGE,,,8,,,1849,,240.18
,10334,TCI America,Materials Innovation Factory,14609-54-2,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,E2MXK-1g,"TCPP [=Tetrakis(4-carboxyphenyl)porphyrin] [Ultra-high sensitive spectrophotometric reagent for Cu, Cd] [For the simultaneous determination of metals by HPLC]",,,,Xinxin Lin (xinxin.lin),,,,A5015,,,1g,1,g,1g,1,1,g,,,,,,,,,,0,,790.7880249
,10116,Alfa Aesar,Materials Innovation Factory,18245-28-8,,19/10/2021,,Cooper Group,"Flammable liquids (Category 3);Skin corrosion/irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H226;H315;H335,GHS_02;GHS_07,Synthetic Laboratory,Fridge 3,Fridge 3,,2-(Trimethylsilyl)thiophene,,,,Liang Luo (liang92),,,P210;P261;P280;P302 + P352;P305 + P351 + P338,H61170,,,5g,5,g,5g,5,5,g,Warning,,,,,,,,,,,156.326004
,10330,Aldrich,Materials Innovation Factory,103-30-0,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 2);Acute toxicity, Oral (Category 4);Serious eye damage/eye irritation (Category 2A);Hazardous to the aquatic environment, short-term (acute), (Category 2)",,H302;H319;H411,GHS_07;GHS_09,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,,trans-Stilbene,Flammability: 0; Health: 2; Instability/reactivity: 0,,,Ian Coates (ian.coates),,,P264;P270;P273;P280;P301 + P312;P305 + P351 + P338;P330;P337 + P313;P391;P501,139939,,,25g,25,g,25g,25,25,g,Warning,,Solid,,,,,,,0,,180.25
,10120,Fluorochem,Materials Innovation Factory,935-14-8,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,p-Diethynylbenzene,,,,Yue Wu (ywu),,,,009135,,,1g ,1,g,1g ,1,1,g,,,,,,,,,,0,,126.1579971
,10336,STREM CHEMICALS,Materials Innovation Factory,,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,1849500,Tris(dibenzylideneacerone)dipalladium(0)chloroform adduct,,,,Xinxin Lin (xinxin.lin),,,,46-3010,,,500mg,500,mg,500mg,0.5,0.5,g,,,,,,,,,,,,
,9693,Acros Organics,Materials Innovation Factory,872-50-4,,19/03/2021,,Cooper Group,"Skin corrosion/irritation (Category 2);Serious eye damage/eye irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H315;H319;H335,GHS_07,Synthetic Laboratory,Reducing Agents FC16,Reducing Agents FC16,2058475,1-Methyl-2-pyrrolidinone,,,,Liang Luo (liang92),,,P280;P302 + P352;P304 + P340;P312;P332 + P313;P337 + P313,326931000,,,100 mL,100,ml,100 mL,100,100,ml,Warning,,Liquid,ROOM,,,,,,,,99.13300323
,10331,Sigma-Aldrich,Materials Innovation Factory,603-35-0,,19/10/2021,,Cooper Group,"Specific target organ toxicity - repeated exposure (Category 2);Acute toxicity, Oral (Category 4);Skin sensitisation (Category 1)",,H302;H317;H373,GHS_07;GHS_08,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,,Triphenylphosphine,Flammability: 0; Health: 2; Instability/reactivity: 0,,,Ian Coates (ian.coates),,,P280,T84409,,,25g,25,g,25g,25,25,g,Warning,,Solid,ROOM,,,,,,0,,262.2919922
,10335,Fluorochem,Materials Innovation Factory,3354-82-3,,19/10/2021,,Cooper Group,,,,,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,FCB044889,"2,4,6-tribromobenzene-1,3,5-triol",,,,Xinxin Lin (xinxin.lin),,,,375698,,,1 g,1,g,1 g,1,1,g,,,,,,,,,,,,362.7990112
,10355,Aldrich,Materials Innovation Factory,540-38-5,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 7,Cupboard 7 > Box 7,,4-Iodophenol,,,,Donglin He (dhe),,,,l10201,,,25g,25,g,25g,25,25,g,,,Solid,,,,,,,,,220.0090027
,10111,Aldrich,Materials Innovation Factory,6165-68-0,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,2-Thienylboronic acid,,,,Liang Luo (liang92),,,,436836,,,1g,1,g,1g,1,1,g,,,,FRIDGE,,,,,,0,,127.9609985
,10369,Alfa Aesar,Materials Innovation Factory,570-22-9,,19/10/2021,,Cooper Group,"Skin corrosion/irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H315;H335,GHS_07,Synthetic Laboratory,Box 7,Cupboard 7 > Box 7,10183919,"4,5-Imidazoledicarboxylic acid",,,,Donglin He (dhe),,,P261;P280;P302 + P352;P305 + P351 + P338,A17783,,,5G,5,g,5G,5,5,g,Warning,,,,,,,,,,,156.0970001
,10332,Aldrich,Materials Innovation Factory,52522-40-4,,19/10/2021,,Cooper Group,"Acute toxicity, Oral (Category 4);Skin corrosion/irritation (Category 2);Carcinogenicity (Category 2)",,H302;H315;H351,GHS_07;GHS_08,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,,Tris(dibenzylideneacetone)dipalladium(0)-chloroform adduct,,,,Ian Coates (ian.coates),,,,366315-1G,,,1g,1,g,1g,1,1,g,Warning,,,ROOM,,,,,,0,,1035.112061
,6629,Aldrich,Materials Innovation Factory,2243-62-1,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, short-term (acute), (Category 1);Hazardous to the aquatic environment, long-term (chronic), (Category 1);Carcinogenicity (Category 2)",,H351;H410,GHS_08;GHS_09,Synthetic Laboratory,Box 4,Cupboard 4 > Box 4,,"1,5-Diaminonaphthalene",,,,Xue Wang (xwang),III,,,D21200-25G,,,25 g,25,g,25 g,25,25,g,Warning,,,ROOM,,,,,,3077,,158.2039948
,10354,Alfa Aesar,Materials Innovation Factory,1345-25-1,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 7,Cupboard 7 > Box 7,U14B018,Iron(II) oxide ?99.5% (metals basis),,,,John Ward (jward),,,,30513.06,,99.5%,1g,1,g,1g,1,1,g,,,,,,,,,,,,71.84400177
,9696,Aldrich,Materials Innovation Factory,,,25/03/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 4,Fridge 4,,n-butyllithium solution,,,,Liang Luo (liang92),,,,186171,,,100 mL,100,ml,100 mL,100,100,ml,,,,ROOM,,,,,,,,64.05699921
,10333,TCI Chemicals,Materials Innovation Factory,14609-54-2,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 4,Cupboard 10 > Box 4,,"TCPP [=Tetrakis(4-carboxyphenyl)porphyrin] [Ultra-high sensitive spectrophotometric reagent for Cu, Cd] [For the simultaneous determination of metals by HPLC]",,,,Ian Coates (ian.coates),,,,A5015,,,1g,1,g,1g,1,1,g,,,,,,,,,,0,,790.7880249
,10352,Sigma-Aldrich,Materials Innovation Factory,7758-94-3,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 2);Skin corrosion/irritation (Category 1B);Acute toxicity, Oral (Category 4);Eye irritation (Category 1);Hazardous to the aquatic environment, short-term (acute), (Category 2)",,H302;H314;H411,GHS_05;GHS_07;GHS_09,Synthetic Laboratory,Box 7,Cupboard 7 > Box 7,,Iron(II) chloride,,,,Donglin He (dhe),II,,P260;P264;P270;P273;P280;P301 + P312;P301 + P330 + P331;P303 + P361 + P353;P304 + P340;P305 + P351 + P338;P310;P321;P363;P391;P405;P501,372870,,98%,25 g,25,g,,25,,g,Danger,,Solid,ROOM,,,8,,,1759,,126.75
,10101,TCI America,Materials Innovation Factory,,,19/10/2021,,Cooper Group,Skin corrosion/irritation (Category 2);Serious eye damage/eye irritation (Category 2A),,H315;H319,GHS_07,Synthetic Laboratory,Fridge 3,Fridge 3,,"O-(2,4-Dinitrophenyl)hydroxylamine",,,,Yue Wu (ywu),,,,D5103,,,5g,5,g,5g,5,5,g,Warning,,Solid,,,,4.1,,,3224,,
,10368,Aldrich,Materials Innovation Factory,61676-62-8,,19/10/2021,,Cooper Group,"Flammable liquids (Category 3);Skin corrosion/irritation (Category 2);Serious eye damage/eye irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H226;H315;H319;H335,GHS_02;GHS_07,Synthetic Laboratory,Box 7,Cupboard 7 > Box 7,,"2-Isopropoxy-4,4,5,5-tetramethyl-1,3,2-",,,,John Ward (jward),I,,,417149,,98%,5mL,5,ml,5mL,5,5,ml,Warning,,,,,,3,,,1993,,186.0599976
,10119,Combi-Blocks,Materials Innovation Factory,163041-94-9,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Fridge 3 > Box 1,,"(3E,8Z,11Z)-tetradeca-3,8,11-trienyl",,,,Yue Wu (ywu),,,,QK-3344,,,250mg,250,mg,250mg,0.25,0.25,g,,,,,,,,,,,,250.3820038
,6635,Sigma-Aldrich,Materials Innovation Factory,7705-08-0,,19/10/2021,,Cooper Group,"Corrosive to Metals (Category 1);Acute toxicity, Oral (Category 4);Skin corrosion/irritation (Category 2);Eye irritation (Category 1)",,H290;H302;H315;H318,GHS_05;GHS_07,Synthetic Laboratory,Box 8,Cupboard 7 > Box 8,,Iron(III) chloride,,,,Donglin He (dhe),III,,P280;P302 + P352;P310;P330,157740,,97%,1000 g,1000,g,1kg,1000,1000,g,Danger,,Solid,ROOM,,,8,,,1773,,162.2
,10174,TCI America,Materials Innovation Factory,75-03-6,,19/10/2021,,Cooper Group,"Flammable liquids (Category 3);Acute toxicity, Oral (Category 4);Skin corrosion/irritation (Category 2)",,H226;H302;H315,GHS_02;GHS_07,Synthetic Laboratory,Fridge 3,Fridge 3,,Iodoethane (stabilized with Copper chip),,,,Yue Wu (ywu),III,,,I0058,,,25g,25,g,25g,25,25,g,Warning,,Liquid,,,,3,,,1993,,155.9660034
,9662,TCI,Materials Innovation Factory,63262-06-6,,19/03/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Box 1,Cupboard 4 > Box 1,,"1,4-dibromo-2,5-diiodobenzene",,,,Liang Luo (liang92),,,,D3904,,,1g,1,g,1g,1,1,g,,,,ROOM,,,,,,0,,487.697998
,10170,Apollo Scientific,Materials Innovation Factory,21304-38-1,,19/10/2021,,Cooper Group,No data available,,,,Synthetic Laboratory,Fridge 3,Fridge 3,,"4-iodobenzene-1,2-diamine",,,,Yue Wu (ywu),,,,OR40649,,,1g,1,g,1g,1,1,g,,,,,,,,,,,,234.0399933
,10114,Fluorochem,Materials Innovation Factory,421-83-0,,19/10/2021,,Cooper Group,No data available,,H314,,Synthetic Laboratory,Fridge 3,Fridge 3,,Trifluoromethanesulfonyl chloride,,,,Yue Wu (ywu),II,,P280;P301 + P330;P303 + P361;P304 + P340;P305 + P351;P501,019220,,99,5g,5,g,5g,5,5,g,,,Liquid,FRIDGE,,,8,,,3265,,168.522995
,10172,Apollo,Materials Innovation Factory,73401-74-8,,19/10/2021,,Cooper Group,"Specific target organ toxicity - single exposure (Category 3, H335)",,H319;H335,GHS_07,Synthetic Laboratory,Fridge 3,Fridge 3,,4-(Hydroxymethyl)phenylacetic acid,,,,Yue Wu (ywu),,,,OR5112,,,25 g,25,g,25 g,25,25,g,Warning,,,,,,,,,0,,166.1759949
,10557,Aldrich,Materials Innovation Factory,97-88-1,,19/10/2021,,Cooper Group,"Flammable liquids (Category 3);Skin corrosion/irritation (Category 2);Skin sensitisation (Category 1);Serious eye damage/eye irritation (Category 2);Specific target organ toxicity - single exposure (Category 3, H335)",,H226;H315;H317;H319;H335,GHS_02;GHS_07,Synthetic Laboratory,Box 1,Fridge 1 > Box 1,BCCBSTS,Butyl methacrylate,,,,Marc Little (malittle),III,,P261;P280;P305 + P351 + P338,235865,,,100 ml,100,ml,,100,,ml,Warning,,Liquid,,,,3,,,2227,,142.2
,10115,Sigma-Aldrich,Materials Innovation Factory,2950-43-8,,19/10/2021,,Cooper Group,"Hazardous to the aquatic environment, long-term (chronic), (Category 1);Skin corrosion/irritation (Category 1B);Acute toxicity, Oral (Category 4)",,H302;H314;H410,GHS_05;GHS_07;GHS_09,Synthetic Laboratory,Fridge 3,Fridge 3,,Hydroxylamine-O-sulfonic acid,,,,Yue Wu (ywu),II,,P260;P280;P303 + P361 + P353;P305 + P351 + P338;P310;P330,213136,,,5g,5,g,5g,5,5,g,Danger,,Solid,,,,8,,,3260,,113.0940018
